Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Attrition,Age_Group,Distance_Group,HourlyRate_Group,MonthlyIncome_Group,MonthlyRate_Group,DailyRate_Group,PercentSalaryHike_Group
31.0,Travel_Rarely,471.0,Research & Development,4.0,Bachelor,Medical,Low,Female,62.0,Very High,1.0,Laboratory Technician,High,Divorced,3978.0,16031.0,8.0,No,12.0,Excellent,Medium,0.0,Good,No,Age_group 2,Distance_2,HourlyRate_3,Income_2,Rate_3,DailyRate_2,PercentSalaryHike_1
26.0,Travel_Frequently,1096.0,Research & Development,6.0,Bachelor,Other,High,Male,61.0,Very High,1.0,Laboratory Technician,Very High,Married,2544.0,7102.0,0.0,No,18.0,Excellent,Low,3.0,Better,No,Age_group 1,Distance_3,HourlyRate_3,Income_1,Rate_2,DailyRate_4,PercentSalaryHike_4
45.0,Travel_Frequently,1297.0,Research & Development,1.0,Master,Medical,Medium,Male,44.0,High,2.0,Healthcare Representative,High,Single,5399.0,14511.0,4.0,No,12.0,Excellent,High,3.0,Better,No,Age_group 4,Distance_1,HourlyRate_1,Income_3,Rate_3,DailyRate_5,PercentSalaryHike_1
33.0,Travel_Rarely,217.0,Sales,10.0,Master,Marketing,Medium,Male,43.0,High,2.0,Sales Executive,High,Single,5487.0,10410.0,1.0,No,14.0,Excellent,Medium,2.0,Good,No,Age_group 2,Distance_4,HourlyRate_1,Income_3,Rate_2,DailyRate_1,PercentSalaryHike_3
28.0,Travel_Frequently,783.0,Sales,1.0,College,Life Sciences,High,Male,42.0,Medium,2.0,Sales Executive,Very High,Married,6834.0,19255.0,1.0,Yes,12.0,Excellent,High,2.0,Better,No,Age_group 1,Distance_1,HourlyRate_1,Income_4,Rate_4,DailyRate_3,PercentSalaryHike_1
29.0,Travel_Frequently,746.0,Sales,24.0,Bachelor,Technical Degree,High,Male,45.0,Very High,1.0,Sales Representative,Low,Single,1091.0,10642.0,1.0,No,17.0,Excellent,Very High,3.0,Better,Yes,Age_group 1,Distance_5,HourlyRate_1,Income_1,Rate_2,DailyRate_3,PercentSalaryHike_4
39.0,Non-Travel,1251.0,Sales,21.0,Master,Life Sciences,Low,Female,32.0,Low,2.0,Sales Executive,High,Married,5736.0,3987.0,6.0,No,19.0,Excellent,High,1.0,Better,No,Age_group 4,Distance_5,HourlyRate_1,Income_3,Rate_1,DailyRate_5,PercentSalaryHike_4
27.0,Travel_Rarely,1354.0,Research & Development,2.0,Master,Technical Degree,Medium,Male,41.0,High,1.0,Research Scientist,Medium,Married,2226.0,6073.0,1.0,No,11.0,Excellent,High,3.0,Good,No,Age_group 1,Distance_1,HourlyRate_1,Income_1,Rate_1,DailyRate_5,PercentSalaryHike_1
34.0,Travel_Frequently,735.0,Research & Development,22.0,Master,Other,High,Male,86.0,Medium,2.0,Research Scientist,Very High,Married,5747.0,26496.0,1.0,Yes,15.0,Excellent,Medium,3.0,Better,No,Age_group 2,Distance_5,HourlyRate_4,Income_3,Rate_5,DailyRate_3,PercentSalaryHike_3
28.0,Travel_Rarely,1475.0,Sales,13.0,College,Marketing,Very High,Female,84.0,High,2.0,Sales Executive,High,Single,9854.0,23352.0,3.0,Yes,11.0,Excellent,Very High,0.0,Better,Yes,Age_group 1,Distance_4,HourlyRate_4,Income_5,Rate_5,DailyRate_5,PercentSalaryHike_1
47.0,Non-Travel,1169.0,Research & Development,14.0,Master,Technical Degree,High,Male,64.0,High,2.0,Research Scientist,Medium,Married,5467.0,2125.0,8.0,No,18.0,Excellent,High,4.0,Best,No,Age_group 5,Distance_4,HourlyRate_3,Income_3,Rate_1,DailyRate_4,PercentSalaryHike_4
56.0,Travel_Rarely,1443.0,Sales,11.0,Doctor,Marketing,Very High,Female,89.0,Medium,2.0,Sales Executive,Low,Married,5380.0,20328.0,4.0,No,16.0,Excellent,High,3.0,Better,No,Age_group 5,Distance_4,HourlyRate_5,Income_3,Rate_4,DailyRate_5,PercentSalaryHike_4
39.0,Travel_Rarely,867.0,Research & Development,9.0,College,Medical,Low,Male,87.0,High,2.0,Manufacturing Director,Low,Married,5151.0,12315.0,1.0,No,25.0,Outstanding,Very High,3.0,Better,No,Age_group 4,Distance_3,HourlyRate_4,Income_3,Rate_3,DailyRate_3,PercentSalaryHike_5
38.0,Travel_Frequently,1394.0,Research & Development,8.0,Bachelor,Medical,Very High,Female,58.0,Medium,2.0,Research Scientist,Medium,Divorced,2133.0,18115.0,1.0,Yes,16.0,Excellent,High,3.0,Better,No,Age_group 3,Distance_3,HourlyRate_2,Income_1,Rate_4,DailyRate_5,PercentSalaryHike_4
58.0,Travel_Rarely,605.0,Sales,21.0,Bachelor,Life Sciences,Very High,Female,72.0,High,4.0,Manager,Very High,Married,17875.0,11761.0,4.0,Yes,13.0,Excellent,High,2.0,Good,No,Age_group 5,Distance_5,HourlyRate_3,Income_5,Rate_2,DailyRate_2,PercentSalaryHike_2
32.0,Travel_Frequently,238.0,Research & Development,5.0,College,Life Sciences,Low,Female,47.0,Very High,1.0,Research Scientist,High,Single,2432.0,15318.0,3.0,Yes,14.0,Excellent,Low,2.0,Better,Yes,Age_group 2,Distance_2,HourlyRate_2,Income_1,Rate_3,DailyRate_1,PercentSalaryHike_3
38.0,Travel_Rarely,1206.0,Research & Development,9.0,College,Life Sciences,Medium,Male,71.0,High,1.0,Research Scientist,Very High,Divorced,4771.0,14293.0,2.0,No,19.0,Excellent,Very High,0.0,Best,No,Age_group 3,Distance_3,HourlyRate_3,Income_3,Rate_3,DailyRate_4,PercentSalaryHike_4
49.0,Travel_Frequently,1064.0,Research & Development,2.0,Below College,Life Sciences,Medium,Male,42.0,High,5.0,Research Director,Very High,Married,19161.0,13738.0,3.0,No,15.0,Excellent,Very High,3.0,Better,No,Age_group 5,Distance_1,HourlyRate_1,Income_5,Rate_3,DailyRate_4,PercentSalaryHike_3
42.0,Travel_Rarely,419.0,Sales,12.0,Master,Marketing,Medium,Male,77.0,High,2.0,Sales Executive,Very High,Divorced,5087.0,2900.0,3.0,Yes,12.0,Excellent,High,4.0,Better,No,Age_group 4,Distance_4,HourlyRate_4,Income_3,Rate_1,DailyRate_2,PercentSalaryHike_1
27.0,Travel_Frequently,1337.0,Human Resources,22.0,Bachelor,Human Resources,Low,Female,58.0,High,1.0,Human Resources,Medium,Married,2863.0,19555.0,1.0,No,12.0,Excellent,Low,2.0,Better,Yes,Age_group 1,Distance_5,HourlyRate_2,Income_2,Rate_4,DailyRate_5,PercentSalaryHike_1
35.0,Travel_Rarely,682.0,Sales,18.0,Master,Medical,Medium,Male,71.0,High,2.0,Sales Executive,Low,Married,5561.0,15975.0,0.0,No,16.0,Excellent,Very High,2.0,Bad,No,Age_group 3,Distance_5,HourlyRate_3,Income_3,Rate_3,DailyRate_3,PercentSalaryHike_4
28.0,Non-Travel,1103.0,Research & Development,16.0,Bachelor,Medical,High,Male,49.0,High,1.0,Research Scientist,High,Single,2144.0,2122.0,1.0,No,14.0,Excellent,High,3.0,Good,No,Age_group 1,Distance_4,HourlyRate_2,Income_1,Rate_1,DailyRate_4,PercentSalaryHike_3
31.0,Non-Travel,976.0,Research & Development,3.0,College,Medical,High,Male,48.0,High,1.0,Research Scientist,Low,Divorced,3065.0,3995.0,1.0,Yes,13.0,Excellent,Very High,3.0,Best,No,Age_group 2,Distance_2,HourlyRate_2,Income_2,Rate_1,DailyRate_4,PercentSalaryHike_2
36.0,Non-Travel,1351.0,Research & Development,9.0,Master,Life Sciences,Low,Male,66.0,Very High,1.0,Laboratory Technician,Medium,Married,2810.0,9238.0,1.0,No,22.0,Outstanding,Medium,3.0,Better,No,Age_group 3,Distance_3,HourlyRate_3,Income_2,Rate_2,DailyRate_5,PercentSalaryHike_5
34.0,Travel_Rarely,937.0,Sales,1.0,Bachelor,Marketing,Low,Male,32.0,High,3.0,Sales Executive,Very High,Single,9888.0,6770.0,1.0,No,21.0,Outstanding,Low,3.0,Good,No,Age_group 2,Distance_1,HourlyRate_1,Income_5,Rate_1,DailyRate_3,PercentSalaryHike_5
34.0,Travel_Rarely,1239.0,Sales,13.0,Master,Medical,Very High,Male,39.0,High,3.0,Sales Executive,High,Divorced,8628.0,22914.0,1.0,No,18.0,Excellent,High,2.0,Good,No,Age_group 2,Distance_4,HourlyRate_1,Income_4,Rate_5,DailyRate_5,PercentSalaryHike_4
26.0,Travel_Rarely,157.0,Research & Development,1.0,Bachelor,Medical,High,Male,95.0,High,1.0,Laboratory Technician,Low,Single,2867.0,20006.0,0.0,No,13.0,Excellent,Very High,6.0,Good,No,Age_group 1,Distance_1,HourlyRate_5,Income_2,Rate_4,DailyRate_1,PercentSalaryHike_2
29.0,Travel_Rarely,136.0,Research & Development,1.0,Bachelor,Life Sciences,Low,Male,89.0,High,2.0,Healthcare Representative,Low,Married,5373.0,6225.0,0.0,No,12.0,Excellent,Low,5.0,Good,No,Age_group 1,Distance_1,HourlyRate_5,Income_3,Rate_1,DailyRate_1,PercentSalaryHike_1
32.0,Non-Travel,1146.0,Research & Development,15.0,Master,Medical,High,Male,34.0,High,2.0,Healthcare Representative,Very High,Divorced,6667.0,16542.0,5.0,No,18.0,Excellent,Medium,6.0,Better,No,Age_group 2,Distance_4,HourlyRate_1,Income_4,Rate_3,DailyRate_4,PercentSalaryHike_4
31.0,Travel_Frequently,1125.0,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,48.0,Low,2.0,Research Scientist,Low,Married,5003.0,5771.0,1.0,No,21.0,Outstanding,Medium,6.0,Better,No,Age_group 2,Distance_1,HourlyRate_2,Income_3,Rate_1,DailyRate_4,PercentSalaryHike_5
28.0,Travel_Rarely,1404.0,Research & Development,17.0,Bachelor,Technical Degree,High,Male,32.0,Medium,1.0,Laboratory Technician,Very High,Divorced,2367.0,18779.0,5.0,No,12.0,Excellent,Low,2.0,Good,Yes,Age_group 1,Distance_5,HourlyRate_1,Income_1,Rate_4,DailyRate_5,PercentSalaryHike_1
38.0,Travel_Rarely,1404.0,Sales,1.0,Bachelor,Life Sciences,Low,Male,59.0,Medium,1.0,Sales Representative,Low,Single,2858.0,11473.0,4.0,No,14.0,Excellent,Low,3.0,Good,No,Age_group 3,Distance_1,HourlyRate_2,Income_2,Rate_2,DailyRate_5,PercentSalaryHike_3
35.0,Travel_Rarely,1224.0,Sales,7.0,Master,Life Sciences,High,Female,55.0,High,2.0,Sales Executive,Very High,Married,5204.0,13586.0,1.0,Yes,11.0,Excellent,Very High,2.0,Better,No,Age_group 3,Distance_3,HourlyRate_2,Income_3,Rate_3,DailyRate_4,PercentSalaryHike_1
27.0,Travel_Rarely,954.0,Sales,9.0,Bachelor,Marketing,Very High,Male,44.0,High,2.0,Sales Executive,Very High,Single,4105.0,5099.0,1.0,No,14.0,Excellent,Low,5.0,Better,No,Age_group 1,Distance_3,HourlyRate_1,Income_2,Rate_1,DailyRate_4,PercentSalaryHike_3
32.0,Travel_Rarely,1373.0,Research & Development,5.0,Master,Life Sciences,Very High,Male,65.85773195876288,Medium,2.0,Manufacturing Director,Very High,Single,9679.0,10138.0,8.0,No,24.0,Outstanding,Medium,1.0,Better,No,Age_group 2,Distance_2,HourlyRate_3,Income_4,Rate_2,DailyRate_5,PercentSalaryHike_5
31.0,Travel_Frequently,754.0,Sales,26.0,Master,Marketing,Low,Male,63.0,High,2.0,Sales Executive,Very High,Married,5617.0,21075.0,1.0,Yes,11.0,Excellent,High,4.0,Better,Yes,Age_group 2,Distance_5,HourlyRate_3,Income_3,Rate_4,DailyRate_3,PercentSalaryHike_1
53.0,Travel_Rarely,1168.0,Sales,24.0,Master,Life Sciences,Low,Male,66.0,High,3.0,Sales Executive,Low,Single,10448.0,5843.0,6.0,Yes,13.0,Excellent,Medium,2.0,Good,Yes,Age_group 5,Distance_5,HourlyRate_3,Income_5,Rate_1,DailyRate_4,PercentSalaryHike_2
54.0,Travel_Rarely,155.0,Research & Development,9.0,College,Life Sciences,Low,Female,67.0,High,2.0,Research Scientist,High,Married,2897.0,22474.0,3.0,No,11.0,Excellent,High,6.0,Good,No,Age_group 5,Distance_3,HourlyRate_3,Income_2,Rate_5,DailyRate_1,PercentSalaryHike_1
33.0,Travel_Frequently,1303.0,Research & Development,7.0,College,Life Sciences,Very High,Male,36.0,High,2.0,Healthcare Representative,High,Divorced,5968.0,18079.0,1.0,No,20.0,Outstanding,High,2.0,Better,No,Age_group 2,Distance_3,HourlyRate_1,Income_4,Rate_4,DailyRate_5,PercentSalaryHike_5
43.0,Travel_Rarely,574.0,Research & Development,11.0,Bachelor,Life Sciences,Low,Male,30.0,High,3.0,Healthcare Representative,High,Married,7510.0,16873.0,1.0,No,17.0,Excellent,Medium,1.0,Better,No,Age_group 4,Distance_4,HourlyRate_1,Income_4,Rate_4,DailyRate_2,PercentSalaryHike_4
38.0,Travel_Frequently,1444.0,Human Resources,1.0,Master,Other,Very High,Male,88.0,High,1.0,Human Resources,Medium,Married,2991.0,5224.0,0.0,Yes,11.0,Excellent,Medium,2.0,Better,No,Age_group 3,Distance_1,HourlyRate_5,Income_2,Rate_1,DailyRate_5,PercentSalaryHike_1
55.0,Travel_Rarely,189.0,Human Resources,26.0,Master,Human Resources,High,Male,71.0,Very High,5.0,Manager,Medium,Married,19636.0,25811.0,4.0,Yes,18.0,Excellent,Low,0.0,Better,No,Age_group 5,Distance_5,HourlyRate_3,Income_5,Rate_5,DailyRate_1,PercentSalaryHike_4
31.0,Travel_Rarely,1276.0,Research & Development,2.0,Below College,Medical,Very High,Female,59.0,Low,1.0,Laboratory Technician,Very High,Divorced,1129.0,17536.0,1.0,Yes,11.0,Excellent,High,4.0,Better,No,Age_group 2,Distance_1,HourlyRate_2,Income_1,Rate_4,DailyRate_5,PercentSalaryHike_1
39.0,Travel_Rarely,119.0,Sales,15.0,Master,Marketing,Medium,Male,77.0,High,4.0,Sales Executive,Low,Single,13341.0,25098.0,0.0,No,12.0,Excellent,Low,3.0,Better,No,Age_group 4,Distance_4,HourlyRate_4,Income_5,Rate_5,DailyRate_1,PercentSalaryHike_1
42.0,Non-Travel,335.0,Research & Development,23.0,College,Life Sciences,Very High,Male,37.0,Medium,2.0,Research Scientist,High,Single,4332.0,14811.0,1.0,No,12.0,Excellent,Very High,2.0,Better,No,Age_group 4,Distance_5,HourlyRate_1,Income_3,Rate_3,DailyRate_1,PercentSalaryHike_1
31.0,Non-Travel,697.0,Research & Development,10.0,Bachelor,Medical,High,Female,40.0,High,3.0,Research Director,High,Married,11031.0,26862.0,4.0,No,20.0,Outstanding,High,2.0,Best,No,Age_group 2,Distance_4,HourlyRate_1,Income_5,Rate_5,DailyRate_3,PercentSalaryHike_5
54.0,Travel_Rarely,157.0,Research & Development,10.0,Bachelor,Medical,High,Female,77.0,High,2.0,Manufacturing Director,Low,Single,4440.0,25198.0,6.0,Yes,19.0,Excellent,Very High,3.0,Better,No,Age_group 5,Distance_4,HourlyRate_4,Income_3,Rate_5,DailyRate_1,PercentSalaryHike_4
24.0,Travel_Rarely,771.0,Research & Development,1.0,College,Life Sciences,Medium,Male,45.0,Medium,2.0,Healthcare Representative,High,Single,4617.0,14120.0,1.0,No,12.0,Excellent,Medium,2.0,Good,No,Age_group 1,Distance_1,HourlyRate_1,Income_3,Rate_3,DailyRate_3,PercentSalaryHike_1
23.0,Travel_Rarely,571.0,Research & Development,12.0,College,Other,Very High,Male,78.0,High,1.0,Laboratory Technician,Very High,Single,2647.0,13672.0,1.0,No,13.0,Excellent,High,6.0,Best,No,Age_group 1,Distance_4,HourlyRate_4,Income_1,Rate_3,DailyRate_2,PercentSalaryHike_2
40.0,Travel_Frequently,692.0,Research & Development,11.0,Bachelor,Technical Degree,Very High,Female,73.0,High,2.0,Sales Executive,High,Married,6323.0,26849.0,1.0,No,11.0,Excellent,High,2.0,Best,No,Age_group 4,Distance_4,HourlyRate_3,Income_4,Rate_5,DailyRate_3,PercentSalaryHike_1
40.0,Travel_Rarely,444.0,Sales,2.0,College,Marketing,Medium,Female,92.0,High,2.0,Sales Executive,Medium,Married,5677.0,4258.0,3.0,No,14.0,Excellent,High,4.0,Better,No,Age_group 4,Distance_1,HourlyRate_5,Income_3,Rate_1,DailyRate_2,PercentSalaryHike_3
25.0,Travel_Rarely,309.0,Human Resources,2.0,Bachelor,Human Resources,High,Female,82.0,High,1.0,Human Resources,Medium,Married,2187.0,19655.0,4.0,No,14.0,Excellent,High,3.0,Better,No,Age_group 1,Distance_1,HourlyRate_4,Income_1,Rate_4,DailyRate_1,PercentSalaryHike_3
30.0,Travel_Rarely,911.0,Research & Development,1.0,College,Medical,Very High,Male,76.0,High,1.0,Laboratory Technician,Medium,Married,3748.0,4077.0,1.0,No,13.0,Excellent,High,6.0,Good,No,Age_group 2,Distance_1,HourlyRate_4,Income_2,Rate_1,DailyRate_3,PercentSalaryHike_2
25.0,Travel_Rarely,977.0,Research & Development,2.0,Below College,Other,Very High,Male,57.0,High,1.0,Laboratory Technician,High,Divorced,3977.0,7298.0,6.0,Yes,19.0,Excellent,High,2.0,Good,No,Age_group 1,Distance_1,HourlyRate_2,Income_2,Rate_2,DailyRate_4,PercentSalaryHike_4
47.0,Travel_Rarely,1180.0,Research & Development,25.0,Bachelor,Medical,Low,Male,84.0,High,3.0,Healthcare Representative,High,Single,8633.0,13084.0,2.0,No,23.0,Outstanding,Medium,3.0,Better,No,Age_group 5,Distance_5,HourlyRate_4,Income_4,Rate_3,DailyRate_4,PercentSalaryHike_5
33.0,Non-Travel,1313.0,Research & Development,1.0,College,Medical,Medium,Male,59.0,Medium,1.0,Laboratory Technician,High,Divorced,2008.0,20439.0,1.0,No,12.0,Excellent,High,2.0,Good,No,Age_group 2,Distance_1,HourlyRate_2,Income_1,Rate_4,DailyRate_5,PercentSalaryHike_1
38.0,Travel_Rarely,1321.0,Sales,1.0,Master,Life Sciences,Very High,Male,86.0,High,2.0,Sales Executive,Medium,Married,4440.0,7636.0,0.0,No,15.0,Excellent,Low,3.0,Better,No,Age_group 3,Distance_1,HourlyRate_4,Income_3,Rate_2,DailyRate_5,PercentSalaryHike_3
31.0,Travel_Rarely,1154.0,Sales,2.0,College,Life Sciences,Low,Male,54.0,High,1.0,Sales Representative,High,Married,3067.0,6393.0,0.0,No,19.0,Excellent,High,1.0,Better,No,Age_group 2,Distance_1,HourlyRate_2,Income_2,Rate_1,DailyRate_4,PercentSalaryHike_4
38.0,Travel_Frequently,508.0,Research & Development,6.0,Master,Life Sciences,Low,Male,72.0,Medium,2.0,Manufacturing Director,High,Married,5321.0,14284.0,2.0,No,11.0,Excellent,Very High,1.0,Better,No,Age_group 3,Distance_3,HourlyRate_3,Income_3,Rate_3,DailyRate_2,PercentSalaryHike_1
42.0,Travel_Rarely,557.0,Research & Development,18.0,Master,Life Sciences,Very High,Male,35.0,High,2.0,Research Scientist,Low,Divorced,5410.0,11189.0,6.0,Yes,17.0,Excellent,High,3.0,Good,No,Age_group 4,Distance_5,HourlyRate_1,Income_3,Rate_2,DailyRate_2,PercentSalaryHike_4
41.0,Travel_Rarely,642.0,Research & Development,1.0,Bachelor,Life Sciences,Very High,Male,76.0,High,1.0,Research Scientist,Very High,Married,2782.0,21412.0,3.0,No,22.0,Outstanding,Low,3.0,Better,No,Age_group 4,Distance_1,HourlyRate_4,Income_2,Rate_4,DailyRate_2,PercentSalaryHike_5
47.0,Non-Travel,1162.0,Research & Development,1.0,Below College,Medical,High,Female,98.0,High,3.0,Research Director,Medium,Married,11957.0,17231.0,0.0,No,18.0,Excellent,Low,3.0,Bad,No,Age_group 5,Distance_1,HourlyRate_5,Income_5,Rate_4,DailyRate_4,PercentSalaryHike_4
35.0,Travel_Rarely,1490.0,Research & Development,11.0,Master,Medical,Very High,Male,43.0,High,1.0,Laboratory Technician,High,Married,2660.0,20232.0,7.0,Yes,11.0,Excellent,High,3.0,Better,No,Age_group 3,Distance_4,HourlyRate_1,Income_1,Rate_4,DailyRate_5,PercentSalaryHike_1
22.0,Travel_Rarely,581.0,Research & Development,1.0,College,Life Sciences,Very High,Male,63.0,High,1.0,Research Scientist,High,Single,3375.0,17624.0,0.0,No,12.0,Excellent,Very High,2.0,Best,No,Age_group 1,Distance_1,HourlyRate_3,Income_2,Rate_4,DailyRate_2,PercentSalaryHike_1
35.0,Travel_Rarely,1395.0,Research & Development,9.0,Master,Medical,Medium,Male,48.0,High,2.0,Research Scientist,High,Single,5098.0,14293.144421629022,1.0,No,19.0,Excellent,Medium,5.0,Better,No,Age_group 3,Distance_3,HourlyRate_2,Income_3,Rate_3,DailyRate_5,PercentSalaryHike_4
33.0,Travel_Rarely,501.0,Research & Development,15.0,College,Medical,Medium,Female,95.0,High,2.0,Healthcare Representative,Very High,Married,4878.0,21653.0,1.0,Yes,13.0,Excellent,Low,6.0,Better,No,Age_group 2,Distance_4,HourlyRate_5,Income_3,Rate_4,DailyRate_2,PercentSalaryHike_2
32.0,Travel_Rarely,267.0,Research & Development,29.0,Master,Life Sciences,High,Female,49.0,Medium,1.0,Laboratory Technician,Medium,Single,2837.0,15919.0,1.0,No,13.0,Excellent,High,3.0,Better,No,Age_group 2,Distance_5,HourlyRate_2,Income_2,Rate_3,DailyRate_1,PercentSalaryHike_2
40.0,Travel_Rarely,543.0,Research & Development,1.0,Master,Life Sciences,Low,Male,83.0,High,1.0,Laboratory Technician,Very High,Married,2406.0,4060.0,8.0,No,19.0,Excellent,High,3.0,Good,No,Age_group 4,Distance_1,HourlyRate_4,Income_1,Rate_1,DailyRate_2,PercentSalaryHike_4
32.0,Travel_Rarely,234.0,Sales,1.0,Master,Medical,Medium,Male,68.0,Medium,1.0,Sales Representative,Medium,Married,2269.0,18024.0,0.0,No,14.0,Excellent,Medium,2.0,Better,No,Age_group 2,Distance_1,HourlyRate_3,Income_1,Rate_4,DailyRate_1,PercentSalaryHike_3
39.0,Travel_Rarely,116.0,Research & Development,24.0,Below College,Life Sciences,Low,Male,52.0,High,2.0,Research Scientist,Very High,Single,4108.0,5340.0,7.0,No,13.0,Excellent,Low,2.0,Better,No,Age_group 4,Distance_5,HourlyRate_2,Income_2,Rate_1,DailyRate_1,PercentSalaryHike_2
38.0,Travel_Rarely,201.0,Research & Development,10.0,Bachelor,Medical,Medium,Female,99.0,Low,3.0,Research Director,High,Married,13206.0,3376.0,3.0,No,12.0,Excellent,Low,3.0,Better,No,Age_group 3,Distance_4,HourlyRate_5,Income_5,Rate_1,DailyRate_1,PercentSalaryHike_1
32.0,Travel_Rarely,801.0,Sales,1.0,Master,Marketing,High,Female,48.0,High,3.0,Sales Executive,Very High,Married,10422.0,24032.0,1.0,No,19.0,Excellent,High,3.0,Better,No,Age_group 2,Distance_1,HourlyRate_2,Income_5,Rate_5,DailyRate_3,PercentSalaryHike_4
37.0,Travel_Rarely,161.0,Research & Development,10.0,Bachelor,Life Sciences,High,Female,42.0,Very High,3.0,Research Director,Very High,Married,13744.0,15471.0,1.0,Yes,25.0,Outstanding,Low,2.0,Better,No,Age_group 3,Distance_4,HourlyRate_1,Income_5,Rate_3,DailyRate_1,PercentSalaryHike_5
25.0,Travel_Rarely,1382.0,Sales,8.0,College,Other,Low,Female,85.0,High,2.0,Sales Executive,High,Divorced,4907.0,13684.0,0.0,Yes,22.0,Outstanding,Medium,3.0,Good,No,Age_group 1,Distance_3,HourlyRate_4,Income_3,Rate_3,DailyRate_5,PercentSalaryHike_5
52.0,Non-Travel,802.7306374228924,Sales,29.0,Master,Life Sciences,Low,Male,40.0,High,1.0,Sales Representative,Very High,Divorced,3482.0,19788.0,2.0,No,15.0,Excellent,Medium,3.0,Good,No,Age_group 5,Distance_5,HourlyRate_1,Income_2,Rate_4,DailyRate_3,PercentSalaryHike_3
44.0,Travel_Rarely,1037.0,Research & Development,1.0,Bachelor,Medical,Medium,Male,42.0,High,1.0,Research Scientist,Very High,Single,2436.0,13422.0,6.0,Yes,12.0,Excellent,High,2.0,Better,No,Age_group 4,Distance_1,HourlyRate_1,Income_1,Rate_3,DailyRate_4,PercentSalaryHike_1
21.0,Travel_Rarely,501.0,Sales,5.0,Below College,Medical,High,Male,58.0,High,1.0,Sales Representative,Low,Single,2380.0,25479.0,1.0,Yes,11.0,Excellent,Very High,6.0,Better,No,Age_group 1,Distance_2,HourlyRate_2,Income_1,Rate_5,DailyRate_2,PercentSalaryHike_1
36.929014472777396,Non-Travel,105.0,Research & Development,9.0,Bachelor,Life Sciences,Very High,Male,87.0,High,5.0,Manager,Very High,Single,19431.0,15302.0,2.0,No,13.0,Excellent,High,3.0,Good,No,Age_group 3,Distance_3,HourlyRate_4,Income_5,Rate_3,DailyRate_1,PercentSalaryHike_2
23.0,Travel_Frequently,638.0,Research & Development,9.0,Bachelor,Marketing,Very High,Male,33.0,High,1.0,Sales Representative,Low,Married,1790.0,26956.0,1.0,No,19.0,Excellent,Low,2.0,Good,Yes,Age_group 1,Distance_3,HourlyRate_1,Income_1,Rate_5,DailyRate_2,PercentSalaryHike_4
36.0,Travel_Rarely,557.0,Sales,3.0,Bachelor,Life Sciences,Low,Female,65.85773195876288,Medium,3.0,Sales Executive,Very High,Married,7644.0,12695.0,0.0,No,19.0,Excellent,High,2.0,Better,No,Age_group 3,Distance_2,HourlyRate_3,Income_4,Rate_3,DailyRate_2,PercentSalaryHike_4
36.0,Travel_Frequently,688.0,Research & Development,4.0,College,Life Sciences,Very High,Female,97.0,High,2.0,Manufacturing Director,Medium,Divorced,5131.0,9192.0,7.0,No,13.0,Excellent,Medium,3.0,Better,No,Age_group 3,Distance_2,HourlyRate_5,Income_3,Rate_2,DailyRate_3,PercentSalaryHike_2
